"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","187114","Leave group linked device @ios @high-risk @4-devices","","Thu Jul 24 15:46:25 AEST 2025","passed","Thu Jul 24 15:49:32 AEST 2025","","linked_group_leave.spec.ts","",""
"","23495","Create user @ios @high-risk @1-devices","","Thu Jul 24 15:58:29 AEST 2025","passed","Thu Jul 24 15:58:52 AEST 2025","","user_actions_create_user.spec.ts","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","106140","Disappear after send @ios @high-risk @2-devices","Disappearing Messages","Thu Jul 24 15:37:19 AEST 2025","failed","Thu Jul 24 15:39:05 AEST 2025","","Conversation Types","",""
"Verifies that joining a community works and the conversation syncs to a linked device","264675","Join community test @ios @high-risk @2-devices","Communities","Thu Jul 24 15:32:54 AEST 2025","passed","Thu Jul 24 15:37:19 AEST 2025","","community_tests_join.spec.ts","",""
"","334580","Block message request in conversation @ios @high-risk @3-devices","","Thu Jul 24 15:52:03 AEST 2025","passed","Thu Jul 24 15:57:37 AEST 2025","","message_requests_block.spec.ts","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","114790","Disappear after send off 1:1 @ios @high-risk @3-devices","Disappearing Messages","Thu Jul 24 15:37:08 AEST 2025","passed","Thu Jul 24 15:39:03 AEST 2025","","Conversation Types","",""
"","38156","Delete conversation from conversation list @ios @high-risk @3-devices","User Actions","Thu Jul 24 15:59:20 AEST 2025","failed","Thu Jul 24 15:59:58 AEST 2025","","Delete Conversation","",""
"","388693","Restore group @ios @high-risk @4-devices","","Thu Jul 24 15:44:53 AEST 2025","passed","Thu Jul 24 15:51:22 AEST 2025","","linked_device_restore_group.spec.ts","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","41639","Voice calls @ios @high-risk @2-devices","Voice Calls","Thu Jul 24 15:59:40 AEST 2025","failed","Thu Jul 24 16:00:22 AEST 2025","","voice_calls.spec.ts","",""
"Verifies that a blocked user syncs to a linked device","37670","Block user linked device @ios @high-risk @3-devices","User Actions","Thu Jul 24 15:44:13 AEST 2025","passed","Thu Jul 24 15:44:51 AEST 2025","","Block/Unblock","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","275625","Disappear after read @ios @high-risk @2-devices","Disappearing Messages","Thu Jul 24 15:32:54 AEST 2025","passed","Thu Jul 24 15:37:30 AEST 2025","","Conversation Types","",""
"","80457","Create contact @ios @high-risk @3-devices","","Thu Jul 24 15:57:59 AEST 2025","passed","Thu Jul 24 15:59:19 AEST 2025","","user_actions_create_contact.spec.ts","",""
"","46883","Set nickname @ios @high-risk @2-devices","","Thu Jul 24 15:59:38 AEST 2025","passed","Thu Jul 24 16:00:25 AEST 2025","","user_actions_set_nickname.spec.ts","",""
"","61920","Send document 1:1 @ios @high-risk @2-devices","","Thu Jul 24 15:48:56 AEST 2025","passed","Thu Jul 24 15:49:58 AEST 2025","","message_document.spec.ts","",""
"","81552","Send image 1:1 @ios @high-risk @2-devices","","Thu Jul 24 15:49:32 AEST 2025","passed","Thu Jul 24 15:50:54 AEST 2025","","message_image.spec.ts","",""
"","62828","Send voice message 1:1 @ios @high-risk @2-devices","","Thu Jul 24 15:57:26 AEST 2025","passed","Thu Jul 24 15:58:29 AEST 2025","","message_voice.spec.ts","",""
"","45082","Delete contact from conversation settings @ios @high-risk @3-devices","User Actions","Thu Jul 24 15:58:52 AEST 2025","failed","Thu Jul 24 15:59:37 AEST 2025","","Delete Contact","",""
"","15705","Onboarding terms of service @ios @high-risk @1-devices","","Thu Jul 24 15:57:43 AEST 2025","passed","Thu Jul 24 15:57:58 AEST 2025","","onboarding_tos.spec.ts","",""
"","55367","Unsend message @ios @high-risk @2-devices","","Thu Jul 24 15:56:47 AEST 2025","passed","Thu Jul 24 15:57:43 AEST 2025","","message_unsend.spec.ts","",""
